

#ID = 
#TYPE = Probe type, e.g. cDNA_clone for probes derived from a cDNA clone
#ReporterID = Brief probe ID/name, e.g. ID for the cDNA clone used to produce probe
#GeneName = Gene description annotation for probe
#GeneSymbol = Gene symbol annotation for probe
#UniGeneCluster = UniGene cluster ID annotation for probe
#UniGeneBuild = The UniGene build from which probe annotations were collected
#GB_LIST = GeneBank accession and/or RefSeq number annotation for probe
#EntrezGene = Entrez ID annotation for probe
#vector = cDNA clone vector name
#InsertLength = Length of vector insert
#ARRAY_BLOCK = Array block number, i.e. a number from 1 to 48
#BLOCK_COLUMN = Column within array block
#BLOCK_ROW = Row within array block
#SPOT_ID = spot identifier
#CLONE_ID = IMAGE clone identifier
ID	TYPE	ReporterID	GeneName	GeneSymbol	UniGeneCluster	UniGeneBuild	GB_LIST	EntrezGene	vector	InsertLength	ARRAY_BLOCK	BLOCK_COLUMN	BLOCK_ROW	SPOT_ID	CLONE_ID
7589	cDNA_clone	IMAGE:214825	IGF-II mRNA-binding protein 2	IMP-2	Hs.35354	188	H74094,  NM_006548	10644	pT3T7-Pac	1402	14	5	5		
7590	cDNA_clone	IMAGE:234019	Laminin, alpha 2 (merosin, congenital muscular dystrophy)	LAMA2	Hs.200841	188	NM_000426	3908	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		14	6	5		
7591	cDNA_clone	IMAGE:234202	N/A	N/A	N/A	188	H70637	N/A	pT3T7-Pac	700	14	7	5		
7592	cDNA_clone	IMAGE:209238	EF-hand domain family, member A1|Regulatory factor X, 2 (influences HLA class II expression)	EFHA1|RFX2	MULTIPLE: Hs.412103|Hs.465709	188		221154|5990	pT3T7-Pac	1842	14	8	5		IMAGE:209238
7593	cDNA_clone	IMAGE:183822	CDNA FLJ27060 fis, clone SPL00923|Transcribed locus	N/A|N/A	MULTIPLE: Hs.439791|Hs.574115	188	H30223	N/A|N/A	pT3T7-Pac	1629	14	9	5		
7594	cDNA_clone	IMAGE:813841	Plasminogen activator, tissue	PLAT	Hs.491582	188	AA447797,  NM_000930	5327	pT7T3D	606	14	10	5		
7595	cDNA_clone	IMAGE:365755	Myosin VA (heavy polypeptide 12, myoxin)	MYO5A	Hs.21213	188	AA025850,  NM_000259	4644	pBluescript SK	700	14	11	5		
7596	cDNA_clone	IMAGE:771323	Procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1	PLOD1	Hs.75093	188	AA476240,  NM_000302	5351	pT7T3D	779	14	12	5		
7597	cDNA_clone	IMAGE:811740	Integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	ITGA2	Hs.482077	188	AA463610,  NM_002203	3673	pT7T3D	1768	14	13	5		
7598	cDNA_clone	IMAGE:742082	Phosphoenolpyruvate carboxykinase 1 (soluble)	PCK1	Hs.1872	188	AA405731,  NM_002591	5105	pT7T3D	1732	14	14	5		
7599	cDNA_clone	IMAGE:809557	MCM3 minichromosome maintenance deficient 3 (S. cerevisiae)	MCM3	Hs.179565	188	AA456608,  NM_002388	4172	pBluescript SK	619	14	15	5		
7600	cDNA_clone	IMAGE:359747	Transcribed locus, moderately similar to XP_855387.1 PREDICTED: similar to Galectin-4 (Lactose-binding lectin 4) (L-36 lactose binding protein) (L36LBP) (Antigen NY-CO-27) [Canis familiaris]	N/A	Hs.558355	188	AA010777,  CA975981	N/A	Bluescript SK	700	14	16	5		
7601	cDNA_clone	IMAGE:180803	Inositol polyphosphate-1-phosphatase	INPP1	Hs.32309	188	H52141,  NM_002194	3628	pT7T3D	1842	14	17	5		
7602	cDNA_clone	IMAGE:740554	Radixin	RDX	Hs.263671	188	AA479781,  NM_002906	5962	pT3T7-Pac	1440	14	18	5		
7603	cDNA_clone	IMAGE:837870	Proline/arginine-rich end leucine-rich repeat protein	PRELP	Hs.76494	188	AA434067,  NM_002725	5549	pBluescriptSK-	1446	14	19	5		
7604	cDNA_clone	IMAGE:725677	PCTAIRE protein kinase 3	PCTK3	Hs.445402	188	AA398949,  NM_212503	5129	pT3T7-Pac	1629	14	20	5		
7605	cDNA_clone	IMAGE:840942	Major histocompatibility complex, class II, DP beta 1	HLA-DPB1	Hs.485130	188	AA486532,  NM_002121	3115	pBluescriptSK-	965	14	21	5		
7606	cDNA_clone	IMAGE:826077	Pyruvate dehydrogenase (lipoamide) beta	PDHB	Hs.161357	188	AA521401,  NM_000925	5162	pT3T7-Pac	1500	14	22	5		
7607	cDNA_clone	IMAGE:361974	Pleiotrophin (heparin binding growth factor 8, neurite growth-promoting factor 1)	PTN	Hs.371249	188	AA001449,  NM_002825	5764	pT3T7-Pac	2000	14	23	5		
7608	cDNA_clone	IMAGE:712683	NCK adaptor protein 1	NCK1	Hs.477693	188	AA280214,  NM_006153	4690	pT3T7-Pac	2000	14	24	5		
7609	cDNA_clone	IMAGE:240914	SNF1-like kinase 2	SNF1LK2	Hs.555922	188	H90161,  NM_015191	23235	pT3T7-Pac	867	14	1	6		
7610	cDNA_clone	IMAGE:243312	Transcribed locus	N/A	Hs.42009	188	H95077,  AA704583	N/A	pT3T7-Pac	1612	14	2	6		
7611	cDNA_clone	IMAGE:230260	RAB GTPase activating protein 1-like	RABGAP1L	Hs.495391	188	H94884,  NM_014857	9910	pT3T7-Pac	1000	14	3	6		
7612	cDNA_clone	IMAGE:195429	ATPase, Na+/K+ transporting, beta 1 polypeptide	ATP1B1	Hs.291196	188	R89014,  NM_001677	481	pT3T7-Pac	850	14	4	6		
7613	cDNA_clone	IMAGE:123506	Transcribed locus	N/A	Hs.572620	188	BX114257	N/A	pT3T7-Pac	1248	14	5	6		
7614	cDNA_clone	IMAGE:281465	Phosphatidylinositol glycan, class B	PIGB	Hs.126115	188	N51166,  NM_004855	9488	pT7T3D	1129	14	6	6		
7615	cDNA_clone	IMAGE:756373	Rho guanine exchange factor (GEF) 16	ARHGEF16	Hs.87435	188	AA481950,  NM_014448	27237	pT7T3D	728	14	7	6		
7616	cDNA_clone	IMAGE:665658	Msh homeo box homolog 2 (Drosophila)	MSX2	Hs.89404	188	AA194037,  NM_002449	4488	pT7T3D	1000	14	8	6		
7617	cDNA_clone	IMAGE:810551	Low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	LRP1	Hs.162757	188	AA464566,  NM_002332	4035	pT7T3D	961	14	9	6		
7618	cDNA_clone	IMAGE:341317	Transcribed locus	N/A	Hs.569849	188	W58090,  DA737144	N/A	pT3T7-Pac	1563	14	10	6		
7619	cDNA_clone	IMAGE:298118	Dedicator of cytokinesis 2	DOCK2	Hs.325528	188	W01818,  NM_004946	1794	pT3T7-Pac	1202	14	11	6		
7620	cDNA_clone	IMAGE:767049	Proteasome (prosome, macropain) 26S subunit, ATPase, 6|Proteasome (prosome, macropain) 26S subunit, ATPase, 6	PSMC6|PSMC6	MULTIPLE: Hs.156171|Hs.491779	188	AA424503	5706|5706	pT7T3D	899	14	12	6		
7621	cDNA_clone	IMAGE:810124	Platelet-activating factor acetylhydrolase, isoform Ib, gamma subunit 29kDa	PAFAH1B3	Hs.466831	188	AA464238,  NM_002573	5050	pT7T3D	564	14	13	6		
7622	cDNA_clone	IMAGE:266747	OMA1 homolog, zinc metallopeptidase (S. cerevisiae)	OMA1	Hs.425769	188	N22924,  NM_145243	115209	pT3T7-Pac	1732	14	14	6		
7623	cDNA_clone	IMAGE:234562	Splicing factor, arginine/serine-rich 2, interacting protein	SFRS2IP	Hs.210367	188	H78241,  NM_004719	9169	pT3T7-Pac	1500	14	15	6		
7624	cDNA_clone	IMAGE:826622	Limkain b1	LKAP	Hs.173524	188	AA521490,  NM_014647	9665	pT3T7-Pac	1041	14	16	6		
7625	cDNA_clone	IMAGE:785793	Capping protein (actin filament) muscle Z-line, alpha 1	CAPZA1	Hs.514934	188	AA449037,  NM_006135	829	pT3T7-Pac	1768	14	17	6		
7626	cDNA_clone	IMAGE:22759	Exocyst complex component 6	SEC15L1	Hs.292097	188	T75113,  NM_019053	54536	LafmBA	2000	14	18	6		
7627	cDNA_clone	IMAGE:22773	CDNA FLJ43087 fis, clone BRTHA3019105	N/A	Hs.197962	188	R38613,  AK125077	N/A	LafmBA	2000	14	19	6		
7628	cDNA_clone	IMAGE:46715	CDNA FLJ32872 fis, clone TESTI2003962|Weakly similar to zinc finger protein 195	N/A|FLJ34077	MULTIPLE: Hs.457181|Hs.538374	188	H10010	N/A|404033	LafmBA	1732	14	20	6		
7629	cDNA_clone	IMAGE:433096	Transcribed locus, strongly similar to XP_416473.1 PREDICTED: similar to 45kDa splicing factor; SPF 45 [Gallus gallus]	N/A	Hs.125187	188	AA676563,  BG564599	N/A	pT3T7-Pac	788	14	21	6		
7630	cDNA_clone	IMAGE:462523	PAP associated domain containing 5	PAPD5	Hs.514342	188	AA699802,  NM_022447	64282	pT3T7-Pac	700	14	22	6		
7631	cDNA_clone	IMAGE:460111	Far upstream element (FUSE) binding protein 1	FUBP1	Hs.567380	188	AA676848,  NM_003902	8880	pT3T7-Pac	1732	14	23	6		
7632	cDNA_clone	IMAGE:460149	Citron (rho-interacting, serine/threonine kinase 21)	CIT	Hs.119594	188	AA676866,  NM_007174	11113	pT3T7-Pac	1225	14	24	6		
7633	cDNA_clone	IMAGE:42906	Membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	MPP2	Hs.514208	188	R60019,  NM_005374	4355	LafmBA	2000	14	1	7		
7634	cDNA_clone	IMAGE:785886	Ring finger protein 13	RNF13	Hs.12333	188	AA449361,  NM_007282	11342	pT3T7-Pac	1629	14	2	7		
7635	cDNA_clone	IMAGE:233174	Huntingtin interacting protein 2|Tetraspanin 5	HIP2|TM4SF9	MULTIPLE: Hs.50308|Hs.118118	188	H75737	3093|10098	pT3T7-Pac	1383	14	3	7		
7636	cDNA_clone	IMAGE:296205	Chromosome 10 open reading frame 11	C10orf11	Hs.118161	188	N70023,  NM_032024	83938	pT3T7-Pac	1275	14	4	7		
7637	cDNA_clone	IMAGE:767426	MRNA full length insert cDNA clone EUROIMAGE 358906|Transcribed locus	N/A|N/A	MULTIPLE: Hs.40966|Hs.516965	188	AA418107	N/A|N/A	pT3T7-Pac	1077	14	5	7		
7638	cDNA_clone	IMAGE:51749	Guanylate cyclase 1, soluble, alpha 3	GUCY1A3	Hs.24258	188	H23049,  NM_000856	2982	LafmBA	1574	14	6	7		
7639	cDNA_clone	IMAGE:24915	Mastermind-like 3 (Drosophila)	MAML3	Hs.444627	188	R39066,  NM_018717	55534	LafmBA	1383	14	7	7		
7640	cDNA_clone	IMAGE:45645	Guanine nucleotide binding protein (G protein), beta 5	GNB5	Hs.155090	188	H08753,  NM_016194	10681	LafmBA	1817	14	8	7		
7641	cDNA_clone	IMAGE:449071	Ring finger protein 12	RNF12	Hs.550150	188	AA777854,  NM_183353	51132	pT3T7-Pac	1651	14	9	7		
7642	cDNA_clone	IMAGE:1555536	Homolog of mouse LGP1	LGP1	Hs.38039	188	AA975836,  NM_032484	84514	pT3T7-Pac	907	14	10	7		
7643	cDNA_clone	IMAGE:1555550	N/A	N/A	N/A	188		N/A	pT3T7-Pac	1159	14	11	7		IMAGE:1555550
7644	cDNA_clone	IMAGE:1541676	Transcribed locus	N/A	Hs.447655	188	AA913266,  AV731947	N/A	pT3T7-Pac	772	14	12	7		
7645	cDNA_clone	IMAGE:1541711	Chromosome 10 open reading frame 12	C10orf12	Hs.14555	188	AA913858,  AK025166	26148	pT3T7-Pac	772	14	13	7		
7646	cDNA_clone	IMAGE:1563147	MGC4707 protein	MGC4707	Hs.368296	188	AA917783,  NM_001003676	79096; 84364	pT3T7-Pac	1440	14	14	7		
7647	cDNA_clone	IMAGE:1563210	Transcribed locus	N/A	Hs.560931	188	AA918202,  BX101381	N/A	pT3T7-Pac	725	14	15	7		
7648	cDNA_clone	IMAGE:1563482	Inhibitor of growth family, member 5	ING5	Hs.529172	188	AA954435,  BC039028	84289	pT3T7-Pac	758	14	16	7		
7649	cDNA_clone	IMAGE:1573687	Deformed epidermal autoregulatory factor 1 (Drosophila)	DEAF1	Hs.243994	188	AI793343,  NM_021008	10522	pT3T7-Pac	1129	14	17	7		
7650	cDNA_clone	IMAGE:809391	Transcribed locus	N/A	Hs.540780	188	AA456592,  BX104577	N/A	pT3T7-Pac	478	14	18	7		
7651	cDNA_clone	IMAGE:2114509	Chromosome 19 open reading frame 26	C19orf26	Hs.346575	188	AI431615,  NM_152769	255057	pT3T7-Pac		14	19	7		
7652	cDNA_clone	IMAGE:2119792	Transmembrane protein 87A	DKFZP564G2022	Hs.511138	188	NM_015497	25963	pT3T7-Pac		14	20	7		
7653	cDNA_clone	IMAGE:2168876	N/A	N/A	N/A	188		N/A	pT3T7-Pac		14	21	7		IMAGE:2168876
7654	cDNA_clone	IMAGE:112612	N/A	N/A	N/A	188		N/A	pT3T7-Pac		14	22	7		IMAGE:112612
7655	cDNA_clone	IMAGE:112873	Discs, large homolog 1 (Drosophila)	DLG1	Hs.292549	188	T75477,  NM_004087	1739; 26069	pT3T7-Pac		14	23	7		
7656	cDNA_clone	IMAGE:129569	HSPC049 protein	HSPC049	Hs.459858	188	R16471,  NM_014149	29062	pT3T7-Pac	1919	14	24	7		
7657	cDNA_clone	IMAGE:812994	Retinoid X receptor, alpha	RXRA	Hs.20084	188	AA464615,  NM_002957	6256	pT3T7-Pac	1225	14	1	8		
7658	cDNA_clone	IMAGE:1461740	Ring finger protein 38	RNF38	Hs.333503	188	AA884393,  NM_194328	152006	pT3T7-Pac	559	14	2	8		
7659	cDNA_clone	IMAGE:1461756	Polymerase (RNA) I associated factor 1	PAF53	Hs.446334	188	AA885330,  NM_022490	64425	pT3T7-Pac	674	14	3	8		
7660	cDNA_clone	IMAGE:1466377	Peptidylglycine alpha-amidating monooxygenase	PAM	Hs.369430	188	AA885457,  NM_000919	5066	pT3T7-Pac	961	14	4	8		
7661	cDNA_clone	IMAGE:1467954	Leupaxin	LPXN	Hs.125474	188	AA883558,  NM_004811	9404	pT3T7-Pac	1817	14	5	8		
7662	cDNA_clone	IMAGE:1461307	Hypothetical LOC389372	N/A	Hs.200573	188	BC035101	389372	pT3T7-Pac	1000	14	6	8		
7663	cDNA_clone	IMAGE:1461316	Transcribed locus	N/A	Hs.446266	188	AA883391,  BQ182905	N/A	pT3T7-Pac	559	14	7	8		
7664	cDNA_clone	IMAGE:1467044	Transcribed locus	N/A	Hs.566695	188	AA883203,  BX095748	N/A	pT3T7-Pac	1000	14	8	8		
7665	cDNA_clone	IMAGE:1468533	Transcribed locus	N/A	Hs.539136	188	AA884270	N/A	pT3T7-Pac	1038	14	9	8		
7666	cDNA_clone	IMAGE:796623	Chromosome 6 open reading frame 139	C6orf139	Hs.88663	188	AA460110,  NM_018132	55166	pT3T7-Pac	1046	14	10	8		
7667	cDNA_clone	IMAGE:435161	Kininogen 1	KNG1	Hs.77741	188	AA705692,  NM_000893	3827	pT3T7-Pac	1500	14	11	8		
7668	cDNA_clone	IMAGE:949947	Protein kinase, AMP-activated, gamma 1 non-catalytic subunit	PRKAG1	Hs.530862	188	AA600201,  NM_212461	5571	pBluescriptSK-	899	14	12	8		
7669	cDNA_clone	IMAGE:897595	Core-binding factor, runt domain, alpha subunit 2; translocated to, 2	CBFA2T2	Hs.153934	188	AA496845,  NM_175864	9139	1pSPORT1	899	14	13	8		
7670	cDNA_clone	IMAGE:795263	Ribonuclease P 21kDa subunit	RPP21	Hs.183232	188	AA453186,  NM_024839	79897	pT3T7-Pac	837	14	14	8		
7671	cDNA_clone	IMAGE:259417	Hypothetical STGC3	STGC3	Hs.517850	188	N31985,  NM_001006608	474171	pT3T7-Pac	1046	14	15	8		
7672	cDNA_clone	IMAGE:322696	Chromosome 9 open reading frame 102	C9orf102	Hs.494552	188	W15500,  NM_020207	56959	pT3T7-Pac	1046	14	16	8		
7673	cDNA_clone	IMAGE:259896	Phospholipase C, epsilon 1	PLCE1	Hs.549158	188	N32909,  NM_016341	51196	pT3T7-Pac	1197	14	17	8		
7674	cDNA_clone	IMAGE:277740	Cysteine conjugate-beta lyase; cytoplasmic (glutamine transaminase K, kyneurenine aminotransferase)	CCBL1	Hs.495250	188	N49589,  NM_004059	883	pT3T7-Pac	899	14	18	8		
7675	cDNA_clone	IMAGE:273540	Zinc finger protein 90 homolog (mouse)	ZFP90	Hs.461074	188	N36929,  NM_133458	146198; 440381	pT3T7-Pac	1393	14	19	8		
7676	cDNA_clone	IMAGE:290263	Phospholipase C, epsilon 1	PLCE1	Hs.549158	188	N64406,  NM_016341	51196	pT3T7-Pac	1077	14	20	8		
7677	cDNA_clone	IMAGE:305515	CDNA FLJ35982 fis, clone TESTI2013604	N/A	Hs.129543	188	N89857,  AK093301	N/A	pT3T7-Pac	931	14	21	8		
7678	cDNA_clone	IMAGE:754653	Cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)	CELSR3	Hs.533070	188	AA411204,  NM_001407	1951	pT3T7-Pac	1197	14	22	8		
7679	cDNA_clone	IMAGE:767023	Multiple C2 domains, transmembrane 2	MCTP2	Hs.33368	188	AA424293,  NM_018349	55784	pT3T7-Pac	1310	14	23	8		
7680	cDNA_clone	IMAGE:241897	Transcribed locus	N/A	Hs.552968	188	H93027	N/A	pT3T7-Pac	965	14	24	8		
7681	cDNA_clone	IMAGE:257382	Chromosome 21 open reading frame 6	C21orf6	Hs.34136	188	N41313,  NM_016940	10069	pT3T7-Pac	2000	14	1	9		
7682	cDNA_clone	IMAGE:838689	Solute carrier family 44, member 1	CDW92	Hs.494700	188	AA457261,  NM_080546	23446	pBluescriptSK-	1500	14	2	9		
7683	cDNA_clone	IMAGE:253310	Sestrin 3	SESN3	Hs.120633	188	H89127,  NM_144665	143686	pBluescriptSK-	1000	14	3	9		
7684	cDNA_clone	IMAGE:60955	Zinc finger protein 236	ZNF236	Hs.189826	188	T39626,  NM_007345	7776	pBluescriptSK-	1574	14	4	9		
7685	cDNA_clone	IMAGE:73776	CDNA FLJ37243 fis, clone BRAMY2004387	N/A	Hs.301755	188	T54746,  AK094562	N/A	pBluescriptSK-	1000	14	5	9		
7686	cDNA_clone	IMAGE:1603448	LOC124491	LOC124491	Hs.487510	188	AA987962,  NM_145254	124491	pT3T7-Pac	1768	14	6	9		
7687	cDNA_clone	IMAGE:1586142	CDNA FLJ46799 fis, clone TRACH3031678, highly  similar to Natural resistance-associated macrophage protein 2	N/A	Hs.570598	188	AA973992,  AK128640	N/A	pT3T7-Pac	779	14	7	9		
7688	cDNA_clone	IMAGE:1621349	Coiled-coil domain containing 35	N/A	Hs.135119	188	AI004428,  AK074178	387750	pT3T7-Pac	667	14	8	9		
7689	cDNA_clone	IMAGE:1618319	Family with sequence similarity 69, member B	MGC20262	Hs.495480	188	AI015036,  NM_152421	138311	pT3T7-Pac	788	14	9	9		
7690	cDNA_clone	IMAGE:267460	Golgi transport 1 homolog B (S. cerevisiae)	CGI-141	Hs.62275	188	N33874,  NM_016072	51026	pT3T7-Pac	1328	14	10	9		
7691	cDNA_clone	IMAGE:267679	Hypothetical protein AY099107	LOC152185	Hs.477144	188	N34150,  NM_144718	152185	pT3T7-Pac	1629	14	11	9		
7692	cDNA_clone	IMAGE:392022	G protein-coupled receptor 61	GPR61	Hs.514690	188	AI003724,  NM_031936	83873	pT3T7-Pac	965	14	12	9		
7693	cDNA_clone	IMAGE:392111	Cyclin T2	CCNT2	Hs.292754	188	AI003706,  NM_058241	905	pT3T7-Pac	1129	14	13	9		
7694	cDNA_clone	IMAGE:379589	Gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)	GREM2	Hs.98206	188	AA778005,  NM_022469	64388	pT3T7-Pac	1440	14	14	9		
7695	cDNA_clone	IMAGE:379659	N/A	N/A	N/A	188	AA778045	N/A	pT3T7-Pac	725	14	15	9		
7696	cDNA_clone	IMAGE:379683	Transcribed locus	N/A	Hs.542156	188	AA778064	N/A	pT3T7-Pac	779	14	16	9		
7697	cDNA_clone	IMAGE:379700	Transcribed locus	N/A	Hs.98960	188	AA778061,  BE894306	N/A	pT3T7-Pac	752	14	17	9		
7698	cDNA_clone	IMAGE:811947	Ring finger protein 149	RNF149	Hs.142074	188	AA456638,  NM_173647	284996	pT3T7-Pac	1176	14	18	9		
7699	cDNA_clone	IMAGE:593218	Usher syndrome 2A (autosomal recessive, mild)|Transcribed locus	USH2A|N/A	MULTIPLE: Hs.232072|Hs.568725	188	AI732609	7399|N/A	pBluescriptSK-	1000	14	19	9		
7700	cDNA_clone	IMAGE:593690	Tumor necrosis factor (ligand) superfamily, member 13b	TNFSF13B	Hs.525157	188	AA166695,  NM_006573	10673	pBluescriptSK-	758	14	20	9		
7701	cDNA_clone	IMAGE:23629	Clone 23629 mRNA sequence	N/A	Hs.135587	188	T77643,  U79300	N/A	LafmBA	1574	14	21	9		
7702	cDNA_clone	IMAGE:812974	Jub, ajuba homolog (Xenopus laevis)	JUB	Hs.508910	188	AA464593,  NM_032876	84962	pT3T7-Pac	1176	14	22	9		
7703	cDNA_clone	IMAGE:812977	Mesenchymal stem cell protein DSC96	N/A	Hs.61426	188	AA464617,  AF242771	N/A	pT3T7-Pac	700	14	23	9		
7704	cDNA_clone	IMAGE:812988	Mitochondrial ribosomal protein S18B	MRPS18B	Hs.274417	188	AA464612,  NM_014046	28973	pT3T7-Pac	788	14	24	9		
7705	cDNA_clone	IMAGE:1486082	Fibroblast growth factor binding protein 1	FGFBP1	Hs.1690	188	AA936757,  NM_005130	9982	pBluescriptSK-	1500	14	1	10		
7706	cDNA_clone	IMAGE:123407	N/A	N/A	N/A	188		N/A	pT3T7-Pac		14	2	10		IMAGE:123407
7707	cDNA_clone	IMAGE:127057	DDHD domain containing 1	DDHD1	Hs.513260	188	R07888,  NM_030637	80821	pT3T7-Pac		14	3	10		
7708	cDNA_clone	IMAGE:195397	Hypothetical protein IMPACT	IMPACT	Hs.515317	188	R88918,  NM_018439	55364	pT3T7-Pac		14	4	10		
7709	cDNA_clone	IMAGE:196246	RAD50 homolog (S. cerevisiae)	RAD50	Hs.242635	188	R92967,  NM_005732	10111	pT3T7-Pac		14	5	10		
7710	cDNA_clone	IMAGE:280528	Similar to zinc finger protein	LOC147808	Hs.53996	188	N47316,  NM_203374	147808	pT3T7-Pac	617	14	6	10		
7711	cDNA_clone	IMAGE:280564	Muscleblind-like 2 (Drosophila)	MBNL2	Hs.125715	188	N50398,  NM_144778	10150	pT3T7-Pac	915	14	7	10		
7712	cDNA_clone	IMAGE:280785	Transcribed locus	N/A	Hs.352677	188	N50661,  BM668860	N/A	pT3T7-Pac	1275	14	8	10		
7713	cDNA_clone	IMAGE:280592	Meis1, myeloid ecotropic viral integration site 1 homolog (mouse)	MEIS1	Hs.526754	188	N50458,  NM_002398	4211	pT3T7-Pac	875	14	9	10		
7714	cDNA_clone	IMAGE:340555	MAP3K12 binding inhibitory protein 1	MBIP	Hs.368647	188	W55968,  NM_016586	51562	pT3T7-Pac	1343	14	10	10		
7715	cDNA_clone	IMAGE:417388	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	ABCC5	Hs.368563	188	W88466,  NM_005688	10057	pT3T7-Pac	758	14	11	10		
7716	cDNA_clone	IMAGE:505030	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	CDC14B	Hs.40582	188	AA151302,  NM_033332	8555	pT3T7-Pac	1440	14	12	10		
7717	cDNA_clone	IMAGE:417327	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)	ARFGEF1	Hs.411848	188	W89187,  NM_006421	10565	pT3T7-Pac	1629	14	13	10		
7718	cDNA_clone	IMAGE:127925	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	DDX18	Hs.363492	188	R09044,  NM_006773	8886	pT3T7-Pac	1383	14	14	10		
7719	cDNA_clone	IMAGE:38763	RAB4A, member RAS oncogene family|S-phase response (cyclin-related)	RAB4A|SPHAR	MULTIPLE: Hs.296169|Hs.511754	188	R51167	5867; 3272|10638	LafmBA	2000	14	15	10		
7720	cDNA_clone	IMAGE:510380	T-cell immunomodulatory protein	CDA08	Hs.42217	188	AA055404,  NM_030790	81533	pBluescriptSK-	961	14	16	10		
7721	cDNA_clone	IMAGE:292388	Intraflagellar transport 20 homolog (Chlamydomonas)|Hypothetical protein MAC30	LOC90410|MAC30	MULTIPLE: Hs.4187|Hs.199695	188	N79230	90410|27346	pT3T7-Pac	1500	14	17	10		
7722	cDNA_clone	IMAGE:344194	MRNA of muscle specific gene M1	N/A	Hs.58049	188	W69743,  AB019391	N/A	pT3T7-Pac	732	14	18	10		
7723	cDNA_clone	IMAGE:529276	Zinc finger protein 37a (KOX 21)	ZNF37A	Hs.292575	188	AA069549,  NM_001007094	7587	pBluescriptSK-	765	14	19	10		
7724	cDNA_clone	IMAGE:357450	Family with sequence similarity 89, member B	MTVR1	Hs.25723	188	W93890,  NM_152832	23625	pT3T7-Pac	956	14	20	10		
7725	cDNA_clone	IMAGE:429802	Similar to KIAA1606 protein	N/A	Hs.568388	188	AA009770,  BC041646	441909	pT3T7-Pac	1434	14	21	10		
7726	cDNA_clone	IMAGE:253534	Rho-guanine nucleotide exchange factor	RGNEF	Hs.482521	188	H89562,  AB082529	64283	pBluescriptSK-	626	14	22	10		
7727	cDNA_clone	IMAGE:743025	MGC33887 protein	MGC33887	Hs.408676	188	AA406069,  NM_145036	201134	pT3T7-Pac	1440	14	23	10		
7728	cDNA_clone	IMAGE:360597	FLJ21963 protein	FLJ21963	Hs.259559	188	AA015798,  NM_024560	79611	pT3T7-Pac	788	14	24	10		
7729	cDNA_clone	IMAGE:24676	CAMP responsive element binding protein 3-like 2|Fatso	CREB3L2|FTO	MULTIPLE: Hs.490273|Hs.528833	188	T80038	64764|79068	LafmBA	1817	14	1	11		
7730	cDNA_clone	IMAGE:712246	Protein tyrosine phosphatase, receptor type, C	PTPRC	Hs.192039	188	AA280209,  NM_002838	5788	pT3T7-Pac	1202	14	2	11		
7731	cDNA_clone	IMAGE:712526	Transcribed locus, weakly similar to XP_496299.1 PREDICTED: hypothetical protein LOC148206 [Homo sapiens]|Similar to Formin binding protein 2 (srGAP2)	N/A|N/A	MULTIPLE: Hs.145500|Hs.523529	188	AA278161	N/A|440608	pT3T7-Pac	1697	14	3	11		
7732	cDNA_clone	IMAGE:746229	Mitogen-activated protein kinase kinase kinase kinase 4	MAP4K4	Hs.431550	188	AA417860,  NM_145686	9448	pT3T7-Pac	907	14	4	11		
7733	cDNA_clone	IMAGE:814135	IBR domain containing 2	IBRDC2	Hs.148741	188	AA465508,  NM_182757	255488	pT3T7-Pac	1038	14	5	11		
7734	cDNA_clone	IMAGE:50604	Androgen-induced 1	AIG1	Hs.567501	188	H17761,  NM_016108	51390	LafmBA	1574	14	6	11		
7735	cDNA_clone	IMAGE:119290	V-set and immunoglobulin domain containing 2	VSIG2	Hs.112377	188	T98050,  NM_014312	23584	pBluescriptSK-	677	14	7	11		
7736	cDNA_clone	IMAGE:120006	CDNA FLJ44280 fis, clone TRACH2001684	N/A	Hs.209587	188	T95005,  AK126268	N/A	pBluescriptSK-	820	14	8	11		
7737	cDNA_clone	IMAGE:840746	Transcribed locus, weakly similar to XP_510104.1 PREDICTED: similar to hypothetical protein FLJ25224 [Pan troglodytes]	N/A	Hs.563170	188	AA486119,  BU734887	N/A	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		14	9	11		
7738	cDNA_clone	IMAGE:730917	Phosphodiesterase 8B	PDE8B	Hs.78106	188	AA416659,  NM_003719	8622	pT3T7-Pac	1000	14	10	11		
7739	cDNA_clone	IMAGE:1505940	N/A	N/A	N/A	188		N/A	pT3T7-Pac	1446	14	11	11		IMAGE:1505940
